   34.4827576       1.78119857E-02
   68.9655151       3.69254202E-02
   103.448273       5.85196652E-02
   137.931030       8.35282877E-02
   172.413788      0.112516567    
   206.896545      0.145569533    
   241.379303      0.182206467    
   275.862061      0.221342847    
   310.344818      0.261319399    
   344.827576      0.300011933    
   379.310333      0.335020512    
   413.793091      0.363923699    
   448.275848      0.384563357    
   482.758606      0.395318121    
   517.241333      0.395318091    
   551.724121      0.384563357    
   586.206909      0.363923699    
   620.689636      0.335020542    
   655.172363      0.300011963    
   689.655151      0.261319429    
   724.137939      0.221342862    
   758.620667      0.182206482    
   793.103394      0.145569518    
   827.586182      0.112516552    
   862.068970       8.35282877E-02
   896.551697       5.85196689E-02
   931.034424       3.69254239E-02
   965.517212       1.78119875E-02
   1000.00000       0.00000000    
   0.00000000       0.00000000    
   34.4827576       2.15077419E-02
   68.9655151       4.39171493E-02
   103.448273       6.80185929E-02
   137.931030       9.43860486E-02
   172.413788      0.123285308    
   206.896545      0.154604211    
   241.379303      0.187814713    
   275.862061      0.221974805    
   310.344818      0.255777806    
   344.827576      0.287649959    
   379.310333      0.315888405    
   413.793091      0.338830262    
   448.275848      0.355027229    
   482.758606      0.363410056    
   517.241333      0.363410056    
   551.724121      0.355027229    
   586.206909      0.338830292    
   620.689636      0.315888554    
   655.172363      0.287650049    
   689.655151      0.255777866    
   724.137939      0.221974865    
   758.620667      0.187814727    
   793.103394      0.154604241    
   827.586182      0.123285331    
   862.068970       9.43860859E-02
   896.551697       6.80186152E-02
   931.034424       4.39171493E-02
   965.517212       2.15077419E-02
   1000.00000       0.00000000    
   0.00000000       0.00000000    
   34.4827576       2.39547435E-02
   68.9655151       4.84756418E-02
   103.448273       7.40412101E-02
   137.931030      0.100962251    
   172.413788      0.129315749    
   206.896545      0.158900365    
   241.379303      0.189219549    
   275.862061      0.219494358    
   310.344818      0.248709485    
   344.827576      0.275689989    
   379.310333      0.299200743    
   413.793091      0.318060219    
   448.275848      0.331256747    
   482.758606      0.338050246    
   517.241333      0.338050246    
   551.724121      0.331256717    
   586.206909      0.318060219    
   620.689636      0.299200743    
   655.172363      0.275689960    
   689.655151      0.248709440    
   724.137939      0.219494298    
   758.620667      0.189219445    
   793.103394      0.158900335    
   827.586182      0.129315734    
   862.068970      0.100962266    
   896.551697       7.40412399E-02
   931.034424       4.84756492E-02
   965.517212       2.39547454E-02
   1000.00000       0.00000000    
   0.00000000       0.00000000    
   34.4827576       2.54094414E-02
   68.9655151       5.11302240E-02
   103.448273       7.74092749E-02
   137.931030      0.104370661    
   172.413788      0.131969884    
   206.896545      0.159965053    
   241.379303      0.187908307    
   275.862061      0.215160698    
   310.344818      0.240930468    
   344.827576      0.264327705    
   379.310333      0.284438789    
   413.793091      0.300402194    
   448.275848      0.311489582    
   482.758606      0.317172080    
   517.241333      0.317172110    
   551.724121      0.311489552    
   586.206909      0.300402194    
   620.689636      0.284438789    
   655.172363      0.264327705    
   689.655151      0.240930468    
   724.137939      0.215160698    
   758.620667      0.187908322    
   793.103394      0.159965053    
   827.586182      0.131969884    
   862.068970      0.104370669    
   896.551697       7.74092749E-02
   931.034424       5.11302277E-02
   965.517212       2.54094508E-02
   1000.00000       0.00000000    
   0.00000000       0.00000000    
   34.4827576       2.61300504E-02
   68.9655151       5.23873568E-02
   103.448273       7.88534433E-02
   137.931030      0.105523072    
   172.413788      0.132272914    
   206.896545      0.158842400    
   241.379303      0.184830695    
   275.862061      0.209709212    
   310.344818      0.232850611    
   344.827576      0.253570139    
   379.310333      0.271177173    
   413.793091      0.285030365    
   448.275848      0.294591814    
   482.758606      0.299474061    
   517.241333      0.299474061    
   551.724121      0.294591814    
   586.206909      0.285030365    
   620.689636      0.271177173    
   655.172363      0.253570139    
   689.655151      0.232850596    
   724.137939      0.209709212    
   758.620667      0.184830695    
   793.103394      0.158842400    
   827.586182      0.132272929    
   862.068970      0.105523072    
   896.551697       7.88534433E-02
   931.034424       5.23873530E-02
   965.517212       2.61300504E-02
   1000.00000       0.00000000    
   0.00000000       0.00000000    
   34.4827576       2.63282247E-02
   68.9655151       5.26546687E-02
   103.448273       7.89457783E-02
   137.931030      0.105108462    
   172.413788      0.130968317    
   206.896545      0.156257898    
   241.379303      0.180615723    
   275.862061      0.203597084    
   310.344818      0.224695012    
   344.827576      0.243371442    
   379.310333      0.259093225    
   413.793091      0.271372229    
   448.275848      0.279802561    
   482.758606      0.284093499    
   517.241333      0.284093499    
   551.724121      0.279802561    
   586.206909      0.271372259    
   620.689636      0.259093255    
   655.172363      0.243371457    
   689.655151      0.224695012    
   724.137939      0.203597084    
   758.620667      0.180615753    
   793.103394      0.156257927    
   827.586182      0.130968392    
   862.068970      0.105108500    
   896.551697       7.89457858E-02
   931.034424       5.26546687E-02
